Track ID	File	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
15	pop_00075.wav	0.15924053369291796	0.09825617698213585	0.1856050342321396	0.09238667041063309	3645.4706934422584	969.7527248429298	3200.720850864726	313.4771002213659	7658.53702320772	1273.7772567098514	18.927633116032528	4.9076672175154785	0.06938009709119797	0.07217082381248474	0.41082361340522766	0.47090834379196167	0.4786955714225769	0.38537362217903137	0.4154481291770935	0.33910319209098816	0.4696310758590698	0.3334912657737732	0.32582247257232666	0.38889750838279724	0.40228602290153503	0.4921603500843048	0.2875332832336426	0.3265317678451538	0.3433783948421478	0.26437997817993164	0.3364964425563812	0.22716495394706726	0.3344230651855469	0.23835396766662598	0.25111839175224304	0.301424503326416	0.28462621569633484	0.343543142080307	95.703125	-68.85472106933594	40.457462310791016	25.354524612426758	35.76828384399414	13.383127212524414	2.8213696479797363	12.759581565856934	4.483545303344727	3.357187509536743	10.026521682739258	-2.375098466873169	2.9945144653320312	56.88771438598633	25.77576446533203	18.065160751342773	17.092761993408203	13.016623497009277	13.800984382629395	11.705869674682617	9.752758026123047	9.470381736755371	9.150655746459961	9.240365982055664	8.192708015441895	0	pop	Train
17	pop_00049.wav	0.06614018962848298	0.06136431114768753	0.14744551479816437	0.061382707208395004	1987.871921236199	1048.4513369927986	2579.9699090988584	644.996991128345	4265.424207563371	2565.88110093348	20.38291456153125	5.192215995666132	0.011481999419629574	0.027067257091403008	0.27300912141799927	0.3933561444282532	0.2518801987171173	0.31100937724113464	0.2272891104221344	0.34427833557128906	0.4176822900772095	0.2948312759399414	0.3899904489517212	0.317739337682724	0.3499521315097809	0.301099956035614	0.2397373914718628	0.354047566652298	0.2061910331249237	0.3082174062728882	0.19096581637859344	0.30875658988952637	0.3425905108451843	0.24407409131526947	0.36719387769699097	0.28777948021888733	0.3221265971660614	0.3036581575870514	117.45383522727273	-170.92262268066406	105.92536926269531	31.060644149780273	22.226055145263672	12.814610481262207	-5.166970729827881	11.237102508544922	-2.1054718494415283	-0.1724931001663208	5.078825950622559	-11.541210174560547	-3.624070644378662	72.99459075927734	38.288082122802734	30.61623191833496	19.626834869384766	15.396208763122559	19.210010528564453	15.993837356567383	14.980140686035156	11.458688735961914	12.347774505615234	10.878942489624023	10.923961639404297	0	pop	Train
18	pop_00077.wav	0.21392576613293343	0.11606557221244702	0.23102271556854248	0.12739554047584534	4037.153770369926	1137.7191381497385	3342.364413746121	329.40299066140057	8331.4746207128	1382.60336751614	17.228048452568967	4.894189580949701	0.11896710842847824	0.10331366956233978	0.4539543092250824	0.41113507747650146	0.4792664349079132	0.44734859466552734	0.41131654381752014	0.493596613407135	0.42297491431236267	0.5063074827194214	0.44620653986930847	0.4796569049358368	0.4262181222438812	0.3673255741596222	0.3119582533836365	0.25224554538726807	0.3258397579193115	0.29918667674064636	0.26720520853996277	0.34455475211143494	0.29221683740615845	0.3283484876155853	0.28580114245414734	0.3309321701526642	0.30589866638183594	0.26450204849243164	112.34714673913044	-34.209938049316406	40.39930725097656	17.510662078857422	13.42147159576416	13.2406005859375	7.449265003204346	18.18345832824707	2.7254276275634766	4.339627742767334	5.8252973556518555	-1.125758171081543	3.1106064319610596	70.9094467163086	30.60845947265625	22.24101448059082	16.210025787353516	11.786317825317383	10.883463859558105	11.177122116088867	8.971407890319824	8.489418029785156	10.007192611694336	8.948468208312988	8.49690055847168	0	pop	Train
19	pop_00063.wav	0.07464656298374613	0.025637080539983016	0.12609246373176575	0.03565271943807602	1826.5420467738961	583.294041651343	2294.44446195302	457.0091834316354	3796.335377412684	1685.655012791442	19.277472234629123	4.023831657291856	0.011084451340138912	0.015186128206551075	0.3623257279396057	0.25152787566185	0.2740868031978607	0.24303625524044037	0.24923430383205414	0.43704354763031006	0.4054165184497833	0.500586211681366	0.38347429037094116	0.22410540282726288	0.2517194151878357	0.21807587146759033	0.34767380356788635	0.23061664402484894	0.2743050158023834	0.2516912817955017	0.26571303606033325	0.35474613308906555	0.30629950761795044	0.33708012104034424	0.30713269114494324	0.2270437330007553	0.26771506667137146	0.20445691049098969	123.046875	-125.9814224243164	117.33393096923828	-0.0722922682762146	10.211121559143066	4.490170001983643	2.18886661529541	-3.63608455657959	3.376340389251709	1.737519383430481	4.551119327545166	0.8427298069000244	2.4246017932891846	45.55116653442383	24.42949104309082	17.26431655883789	14.457426071166992	11.893839836120605	11.67538833618164	10.235020637512207	10.501570701599121	8.915644645690918	8.430843353271484	8.575002670288086	8.325170516967773	0	pop	Train
20	pop_00088.wav	0.17203410712558048	0.1055784682183664	0.23498305678367615	0.130036860704422	3510.9284752331264	1150.706227292143	3148.8098371441993	419.06418852554026	7257.397782175164	1946.9433567510525	16.98982567228883	4.607294534132517	0.09495799988508224	0.10394037514925003	0.3662931025028229	0.43760138750076294	0.5712836384773254	0.4446100890636444	0.41625070571899414	0.4023951590061188	0.4282485842704773	0.42743363976478577	0.3859865069389343	0.5119621157646179	0.40563681721687317	0.3804040849208832	0.2646133303642273	0.2657875418663025	0.3297986388206482	0.2827150821685791	0.2936009168624878	0.29747655987739563	0.29290929436683655	0.31123387813568115	0.2750786542892456	0.3264346420764923	0.27870091795921326	0.28731852769851685	99.38401442307692	-42.68938064575195	54.88202667236328	17.061819076538086	19.76453971862793	6.85283899307251	2.778191089630127	11.820236206054688	1.2058559656143188	7.93871545791626	1.1382529735565186	-4.071281909942627	0.13736183941364288	89.41024780273438	33.37063980102539	21.087587356567383	18.309032440185547	13.992018699645996	16.060579299926758	12.533038139343262	11.107810974121094	9.697848320007324	9.847017288208008	8.409517288208008	7.934170246124268	0	pop	Train
21	pop_00089.wav	0.16573822682856038	0.09891643065449823	0.2205497771501541	0.10774678736925125	3401.2336886105554	1119.5788975519313	3070.3590066370866	464.27758627752434	7052.665686828802	1969.8202219663171	17.635626566311554	4.904294874242527	0.08536103367805481	0.09093459695577621	0.36995556950569153	0.43096688389778137	0.6150976419448853	0.44911518692970276	0.45393264293670654	0.45747190713882446	0.5236278772354126	0.4170926809310913	0.3586639165878296	0.4569343030452728	0.367387592792511	0.34524548053741455	0.2669132351875305	0.23841731250286102	0.3236534297466278	0.2643718421459198	0.3260204493999481	0.30940547585487366	0.32180845737457275	0.29137468338012695	0.24526196718215942	0.3038753867149353	0.2506144642829895	0.2569669187068939	99.38401442307692	-47.68193435668945	55.53718948364258	19.17885971069336	24.482961654663086	4.039877414703369	1.5440773963928223	6.966500759124756	-1.046118140220642	3.082868814468384	1.795280933380127	-3.03511905670166	1.9345390796661377	89.36140441894531	34.97943115234375	25.197612762451172	18.010709762573242	12.87684440612793	16.720033645629883	12.44990348815918	11.182171821594238	10.994794845581055	9.158175468444824	9.95802116394043	9.15562629699707	0	pop	Train
24	pop_00011.wav	0.08712532350522446	0.05341270035424552	0.0557723268866539	0.03518342226743698	2200.7996809378255	748.9059641754128	2579.8254964796706	457.48547908776595	4627.663683817483	1775.7391425046126	21.745756335711867	4.829376908557502	0.011647804640233517	0.024805739521980286	0.1731882244348526	0.1452055126428604	0.27989307045936584	0.09804820269346237	0.18095889687538147	0.2936325967311859	0.16607560217380524	0.371224045753479	0.21481849253177643	0.43329715728759766	0.23640228807926178	0.11481102555990219	0.2685851752758026	0.1773453950881958	0.34494802355766296	0.11315293610095978	0.26586925983428955	0.35654062032699585	0.1688537299633026	0.39158010482788086	0.2124379426240921	0.4033840596675873	0.2688201069831848	0.16151955723762512	123.046875	-240.68592834472656	97.10966491699219	0.4066186547279358	-0.2689550518989563	-10.47899341583252	-15.741311073303223	1.3906446695327759	-17.87380599975586	-9.089088439941406	-8.767288208007812	-14.260693550109863	-5.50178337097168	52.61603927612305	31.37331199645996	20.78118324279785	18.74549674987793	14.143851280212402	11.626193046569824	12.253581047058105	12.91751766204834	10.640185356140137	9.475496292114258	8.994140625	9.740020751953125	0	pop	Train
25	pop_00005.wav	0.10678053345104489	0.04953827779448168	0.13953836262226105	0.07726442068815231	2290.0859205861993	741.8064840354388	2435.9183882239063	445.02272095582526	4748.004622798955	1622.6129749380993	19.814730796770235	5.009142380884868	0.025018077343702316	0.025724655017256737	0.2624349296092987	0.4339129626750946	0.2656605839729309	0.27792876958847046	0.21259412169456482	0.21987657248973846	0.5157660841941833	0.31987178325653076	0.3087610900402069	0.24062024056911469	0.3816980719566345	0.43995335698127747	0.19709402322769165	0.3670738637447357	0.22173276543617249	0.3159531056880951	0.2472965270280838	0.18837875127792358	0.3550757169723511	0.2470126748085022	0.3222070634365082	0.22388997673988342	0.26829731464385986	0.3215187191963196	112.34714673913044	-113.61811828613281	90.01455688476562	-5.541343688964844	25.595474243164062	2.6011500358581543	3.1922523975372314	1.1311811208724976	6.143718719482422	2.789379835128784	-1.8761603832244873	-7.119990825653076	-3.4417920112609863	141.11212158203125	21.335237503051758	28.846839904785156	14.019283294677734	10.068848609924316	12.175943374633789	9.770110130310059	11.334134101867676	10.237752914428711	11.184412002563477	9.457594871520996	9.077446937561035	0	pop	Train
26	pop_00039.wav	0.18717800648219815	0.10335570101726092	0.279705673456192	0.1036297082901001	3934.60435800451	1048.5563861514772	3509.582338416791	351.4382701585743	8525.24844898897	1313.6903302522123	19.024637840157602	4.525214778424038	0.06829075515270233	0.07096675038337708	0.39020824432373047	0.3443811237812042	0.31436556577682495	0.42547428607940674	0.44651320576667786	0.3266339600086212	0.3448924124240875	0.3152065575122833	0.45775946974754333	0.38482093811035156	0.37701645493507385	0.4825584888458252	0.30585235357284546	0.2995336949825287	0.25753113627433777	0.3075712025165558	0.33817657828330994	0.27495187520980835	0.3125954270362854	0.2559225559234619	0.3424626886844635	0.2894141376018524	0.27895456552505493	0.3492308557033539	83.35433467741936	-19.479713439941406	51.92008972167969	37.00408172607422	13.116386413574219	14.590093612670898	3.207624912261963	15.297411918640137	-0.7794647812843323	7.2424235343933105	10.393446922302246	-0.37440061569213867	6.230769634246826	63.563323974609375	24.688247680664062	25.912729263305664	19.196744918823242	16.247526168823242	14.782655715942383	10.638874053955078	10.605027198791504	9.7802734375	9.639596939086914	8.53530502319336	8.885072708129883	0	pop	Train
27	pop_00038.wav	0.14652330144640094	0.07452642432824119	0.22182826697826385	0.07853154838085175	3267.580275407172	866.6330083680906	3014.3839046146154	340.2519632709175	6921.308147796536	1467.3595596616353	17.713669773880103	4.928045484107656	0.08837959170341492	0.08001089096069336	0.3210050165653229	0.446989506483078	0.3371633291244507	0.41021156311035156	0.48892807960510254	0.36072006821632385	0.40493243932724	0.35643452405929565	0.5365968942642212	0.4362109303474426	0.3573170602321625	0.3506007492542267	0.2400856912136078	0.32238590717315674	0.258323073387146	0.2925359308719635	0.3357076644897461	0.2648363411426544	0.32693755626678467	0.23379632830619812	0.32807737588882446	0.3001725375652313	0.2625250816345215	0.2614753544330597	92.28515625	-15.67917537689209	59.26908493041992	-1.5834022760391235	12.570526123046875	8.758745193481445	3.9658682346343994	2.0486032962799072	4.232300758361816	4.989131927490234	2.9016716480255127	2.3270890712738037	1.994311809539795	63.17884063720703	23.5506591796875	18.496910095214844	12.534592628479004	11.072176933288574	10.01773738861084	8.29502010345459	8.913214683532715	8.396166801452637	7.912353992462158	7.251798152923584	7.689515590667725	0	pop	Train
28	pop_00004.wav	0.12376304602844428	0.07141076175717492	0.2111654430627823	0.05067155882716179	2753.2217695690533	847.5640128244586	2861.410541304118	386.5817047730056	5986.188802335285	1644.149454789096	18.31549693121493	4.696692062751805	0.04664140194654465	0.04607808589935303	0.38020139932632446	0.35776287317276	0.42693889141082764	0.3334328234195709	0.39582112431526184	0.32695597410202026	0.34946778416633606	0.39361146092414856	0.42253199219703674	0.4761776626110077	0.35871586203575134	0.39104533195495605	0.29441288113594055	0.2503623366355896	0.32003054022789	0.24671362340450287	0.31096604466438293	0.262870728969574	0.2791234850883484	0.2942340075969696	0.29285603761672974	0.30451953411102295	0.2626827657222748	0.303507000207901	107.666015625	-20.901945114135742	83.24166870117188	5.046960353851318	16.37078857421875	9.402539253234863	-0.5629183650016785	4.051513195037842	6.209601879119873	9.12219524383545	5.865447044372559	-3.5055267810821533	-0.6387332081794739	35.73585510253906	22.314619064331055	19.500038146972656	13.12812614440918	10.190035820007324	11.506551742553711	8.798370361328125	6.975225448608398	7.145418167114258	7.065821170806885	6.0064311027526855	6.209941864013672	0	pop	Train
29	pop_00010.wav	0.06621728666795666	0.04725199819682986	0.1839800775051117	0.05640238896012306	1901.4116458608453	872.2784608697093	2421.1106770862775	571.0578722229487	4192.274649888738	2008.3583876139294	20.099006130142527	4.8510209334111645	0.016671817749738693	0.032295964658260345	0.3090139627456665	0.41909587383270264	0.31757745146751404	0.31793296337127686	0.49545133113861084	0.3815906047821045	0.40794217586517334	0.3209276795387268	0.4015377163887024	0.4830014109611511	0.33455905318260193	0.3471158444881439	0.24513907730579376	0.3286623954772949	0.2873636484146118	0.20018182694911957	0.3066042959690094	0.25040826201438904	0.35553640127182007	0.2577895224094391	0.28924819827079773	0.3678431510925293	0.25512200593948364	0.29042893648147583	107.666015625	-111.13056182861328	103.09619140625	10.9099702835083	34.34892654418945	22.343650817871094	17.86838150024414	6.8071393966674805	6.333683013916016	5.488653182983398	0.6188138127326965	0.33940038084983826	3.825077772140503	68.31272888183594	33.39732360839844	16.218915939331055	16.019643783569336	11.143806457519531	11.311408042907715	10.465018272399902	8.05587387084961	7.348584175109863	8.256988525390625	7.91554069519043	7.487182140350342	0	pop	Train
